pitch_type,game_date,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,if_fielding_alignment,of_fielding_alignment
FF,7/23/2022,"Verlander, Justin",624428,434378,field_out,hit_into_play,12,Adam Frazier flies out to right fielder Kyle Tucker.,L,R,SEA,HOU,X,9,fly_ball,1,0,,,,0,5,35,2,4-Seam Fastball,0,2,Standard,Standard
FF,7/23/2022,"Verlander, Justin",624428,434378,,ball,11,Adam Frazier flies out to right fielder Kyle Tucker.,L,R,SEA,HOU,B,,,0,0,,,,0,5,35,1,4-Seam Fastball,0,2,Standard,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,strikeout,swinging_strike,2,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,2,,2,2,,,,2,4,30,5,4-Seam Fastball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,ball,12,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,B,,,1,2,,,,2,4,30,4,4-Seam Fastball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,ball,12,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,B,,,0,2,,,,2,4,30,3,4-Seam Fastball,0,2,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",553993,434378,,foul,14,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,,,0,1,,,,2,4,30,2,Curveball,0,2,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",553993,434378,,called_strike,9,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,,,0,0,,,,2,4,30,1,Curveball,0,2,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",467793,434378,field_out,hit_into_play,4,"Carlos Santana grounds out, first baseman Yuli Gurriel to pitcher Justin Verlander.",L,R,SEA,HOU,X,3,ground_ball,1,2,,,,1,4,29,4,Curveball,0,2,Infield shift,Standard
SL,7/23/2022,"Verlander, Justin",467793,434378,,ball,9,"Carlos Santana grounds out, first baseman Yuli Gurriel to pitcher Justin Verlander.",L,R,SEA,HOU,B,,,0,2,,,,1,4,29,3,Slider,0,2,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",467793,434378,,foul,1,"Carlos Santana grounds out, first baseman Yuli Gurriel to pitcher Justin Verlander.",L,R,SEA,HOU,S,,,0,1,,,,1,4,29,2,Curveball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",467793,434378,,foul,1,"Carlos Santana grounds out, first baseman Yuli Gurriel to pitcher Justin Verlander.",L,R,SEA,HOU,S,,,0,0,,,,1,4,29,1,4-Seam Fastball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",608385,434378,field_out,hit_into_play,2,Jesse Winker flies out to right fielder Kyle Tucker.,L,R,SEA,HOU,X,9,fly_ball,1,0,,,,0,4,28,2,4-Seam Fastball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",608385,434378,,ball,11,Jesse Winker flies out to right fielder Kyle Tucker.,L,R,SEA,HOU,B,,,0,0,,,,0,4,28,1,4-Seam Fastball,0,2,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",664034,434378,field_out,hit_into_play,2,Ty France flies out to center fielder Jake Meyers.,R,R,SEA,HOU,X,8,fly_ball,1,1,,,,2,3,21,3,4-Seam Fastball,0,0,Standard,Standard
CU,7/23/2022,"Verlander, Justin",664034,434378,,ball,14,Ty France flies out to center fielder Jake Meyers.,R,R,SEA,HOU,B,,,0,1,,,,2,3,21,2,Curveball,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",664034,434378,,foul,1,Ty France flies out to center fielder Jake Meyers.,R,R,SEA,HOU,S,,,0,0,,,,2,3,21,1,4-Seam Fastball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",641487,434378,field_out,hit_into_play,6,"J.P. Crawford grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",L,R,SEA,HOU,X,6,ground_ball,1,2,,,,1,3,20,4,Slider,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",641487,434378,,foul,12,"J.P. Crawford grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",L,R,SEA,HOU,S,,,1,1,,,,1,3,20,3,4-Seam Fastball,0,0,Standard,Standard
CH,7/23/2022,"Verlander, Justin",641487,434378,,ball,13,"J.P. Crawford grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",L,R,SEA,HOU,B,,,0,1,,,,1,3,20,2,Changeup,0,0,Standard,Standard
CU,7/23/2022,"Verlander, Justin",641487,434378,,foul,9,"J.P. Crawford grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",L,R,SEA,HOU,S,,,0,0,,,,1,3,20,1,Curveball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",664059,434378,strikeout,called_strike,4,Sam Haggerty called out on strikes.,L,R,SEA,HOU,S,2,,0,2,,,,0,3,19,3,Slider,0,0,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",664059,434378,,foul,5,Sam Haggerty called out on strikes.,L,R,SEA,HOU,S,,,0,1,,,,0,3,19,2,Curveball,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",664059,434378,,foul,4,Sam Haggerty called out on strikes.,L,R,SEA,HOU,S,,,0,0,,,,0,3,19,1,4-Seam Fastball,0,0,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",664238,434378,strikeout,called_strike,2,Dylan Moore called out on strikes.,R,R,SEA,HOU,S,2,,2,2,,,624428,2,2,14,5,Curveball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",664238,434378,,foul,3,Dylan Moore called out on strikes.,R,R,SEA,HOU,S,,,2,1,,,624428,2,2,14,4,Slider,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",664238,434378,,foul,2,Dylan Moore called out on strikes.,R,R,SEA,HOU,S,,,2,0,,,624428,2,2,14,3,4-Seam Fastball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",664238,434378,,ball,13,Dylan Moore called out on strikes.,R,R,SEA,HOU,B,,,1,0,,,624428,2,2,14,2,Slider,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",664238,434378,,ball,11,Dylan Moore called out on strikes.,R,R,SEA,HOU,B,,,0,0,,,624428,2,2,14,1,4-Seam Fastball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",663728,434378,field_out,hit_into_play,5,Cal Raleigh pops out to third baseman Alex Bregman in foul territory.,L,R,SEA,HOU,X,5,popup,0,0,,,624428,1,2,13,1,Slider,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",624428,434378,single,hit_into_play,1,Adam Frazier singles on a ground ball to shortstop Jeremy Pena.,L,R,SEA,HOU,X,6,ground_ball,0,0,,,,1,2,12,1,4-Seam Fastball,0,0,Standard,Standard
SL,7/23/2022,"Verlander, Justin",553993,434378,strikeout,swinging_strike,14,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,2,,3,2,,,,0,2,11,6,Slider,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,foul,8,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,,,3,1,,,,0,2,11,5,4-Seam Fastball,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,ball,12,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,B,,,2,1,,,,0,2,11,4,4-Seam Fastball,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,swinging_strike,2,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,S,,,2,0,,,,0,2,11,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",553993,434378,,ball,12,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,B,,,1,0,,,,0,2,11,2,4-Seam Fastball,0,0,Infield shift,Standard
SL,7/23/2022,"Verlander, Justin",553993,434378,,ball,14,Eugenio Suarez strikes out swinging.,R,R,SEA,HOU,B,,,0,0,,,,0,2,11,1,Slider,0,0,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",467793,434378,field_out,hit_into_play,8,Carlos Santana pops out to third baseman Alex Bregman.,L,R,SEA,HOU,X,5,popup,0,0,,,641487,2,1,7,1,Curveball,0,0,Infield shift,Strategic
FF,7/23/2022,"Verlander, Justin",608385,434378,field_out,hit_into_play,5,Jesse Winker flies out to left fielder Chas McCormick.,L,R,SEA,HOU,X,7,fly_ball,0,2,,,641487,1,1,6,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,7/23/2022,"Verlander, Justin",608385,434378,,swinging_strike,12,Jesse Winker flies out to left fielder Chas McCormick.,L,R,SEA,HOU,S,,,0,1,,,641487,1,1,6,2,4-Seam Fastball,0,0,Infield shift,Standard
CU,7/23/2022,"Verlander, Justin",608385,434378,,called_strike,13,Jesse Winker flies out to left fielder Chas McCormick.,L,R,SEA,HOU,S,,,0,0,,,641487,1,1,6,1,Curveball,0,0,Infield shift,Standard
SL,7/23/2022,"Verlander, Justin",664034,434378,field_out,hit_into_play,6,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,X,8,line_drive,2,2,,,641487,0,1,5,7,Slider,0,0,Standard,Strategic
SL,7/23/2022,"Verlander, Justin",664034,434378,,foul,2,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,S,,,2,2,,,641487,0,1,5,6,Slider,0,0,Standard,Strategic
FF,7/23/2022,"Verlander, Justin",664034,434378,,ball,12,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,B,,,1,2,,,641487,0,1,5,5,4-Seam Fastball,0,0,Standard,Strategic
FF,7/23/2022,"Verlander, Justin",664034,434378,,foul,12,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,S,,,1,2,,,641487,0,1,5,4,4-Seam Fastball,0,0,Standard,Strategic
FF,7/23/2022,"Verlander, Justin",664034,434378,,ball,11,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,B,,,0,2,,,641487,0,1,5,3,4-Seam Fastball,0,0,Standard,Strategic
FF,7/23/2022,"Verlander, Justin",664034,434378,,foul,3,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,S,,,0,1,,,641487,0,1,5,2,4-Seam Fastball,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",664034,434378,,foul,2,Ty France lines out to center fielder Jake Meyers.,R,R,SEA,HOU,S,,,0,0,,,641487,0,1,5,1,4-Seam Fastball,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",641487,434378,single,hit_into_play,13,J.P. Crawford singles on a line drive to left fielder Chas McCormick.,L,R,SEA,HOU,X,7,line_drive,1,0,,,,0,1,4,2,4-Seam Fastball,0,0,Standard,Standard
FF,7/23/2022,"Verlander, Justin",641487,434378,,ball,11,J.P. Crawford singles on a line drive to left fielder Chas McCormick.,L,R,SEA,HOU,B,,,0,0,,,,0,1,4,1,4-Seam Fastball,0,0,Standard,Standard
CH,7/16/2022,"Verlander, Justin",462101,434378,strikeout,swinging_strike,13,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,S,2,,3,2,,,,2,6,45,7,Changeup,0,5,Standard,Standard
CH,7/16/2022,"Verlander, Justin",462101,434378,,foul,7,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,S,,,3,2,,,,2,6,45,6,Changeup,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",462101,434378,,foul,5,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,S,,,3,1,,,,2,6,45,5,4-Seam Fastball,0,5,Standard,Standard
CH,7/16/2022,"Verlander, Justin",462101,434378,,ball,13,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,B,,,2,1,,,,2,6,45,4,Changeup,0,5,Standard,Standard
CH,7/16/2022,"Verlander, Justin",462101,434378,,swinging_strike,13,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,S,,,2,0,,,,2,6,45,3,Changeup,0,5,Standard,Standard
CH,7/16/2022,"Verlander, Justin",462101,434378,,ball,13,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,B,,,1,0,,,,2,6,45,2,Changeup,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",462101,434378,,ball,14,Elvis Andrus strikes out swinging.,R,R,HOU,OAK,B,,,0,0,,,,2,6,45,1,Curveball,0,5,Standard,Standard
CH,7/16/2022,"Verlander, Justin",664913,434378,strikeout,swinging_strike,13,Seth Brown strikes out swinging.,L,R,HOU,OAK,S,2,,1,2,,,,1,6,44,4,Changeup,0,5,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",664913,434378,,ball,14,Seth Brown strikes out swinging.,L,R,HOU,OAK,B,,,0,2,,,,1,6,44,3,Curveball,0,5,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",664913,434378,,swinging_strike,14,Seth Brown strikes out swinging.,L,R,HOU,OAK,S,,,0,1,,,,1,6,44,2,Slider,0,5,Infield shift,Standard
FF,7/16/2022,"Verlander, Justin",664913,434378,,foul,5,Seth Brown strikes out swinging.,L,R,HOU,OAK,S,,,0,0,,,,1,6,44,1,4-Seam Fastball,0,5,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",669221,434378,strikeout,swinging_strike,9,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,2,,2,2,,,,0,6,43,6,Slider,0,5,Standard,Standard
SL,7/16/2022,"Verlander, Justin",669221,434378,,ball,14,Sean Murphy strikes out swinging.,R,R,HOU,OAK,B,,,1,2,,,,0,6,43,5,Slider,0,5,Standard,Standard
SL,7/16/2022,"Verlander, Justin",669221,434378,,foul,14,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,,,1,2,,,,0,6,43,4,Slider,0,5,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",669221,434378,,foul,8,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,,,1,1,,,,0,6,43,3,Curveball,0,5,Infield shift,Standard
FF,7/16/2022,"Verlander, Justin",669221,434378,,ball,11,Sean Murphy strikes out swinging.,R,R,HOU,OAK,B,,,0,1,,,,0,6,43,2,4-Seam Fastball,0,5,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",669221,434378,,foul,3,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,,,0,0,,,,0,6,43,1,Slider,0,5,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",657656,434378,field_out,hit_into_play,2,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,X,6,popup,3,2,660650,,,2,5,39,6,Slider,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",657656,434378,,foul,11,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,S,,,3,1,660650,,,2,5,39,5,4-Seam Fastball,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",657656,434378,,ball,14,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,B,,,2,1,660650,,,2,5,39,4,Curveball,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",657656,434378,,ball,14,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,B,,,1,1,660650,,,2,5,39,3,4-Seam Fastball,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",657656,434378,,called_strike,11,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,S,,,1,0,660650,,,2,5,39,2,Curveball,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",657656,434378,,ball,14,Ramon Laureano pops out to shortstop Jeremy Pena.,R,R,HOU,OAK,B,,,0,0,660650,,,2,5,39,1,Curveball,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",605353,434378,grounded_into_double_play,hit_into_play,2,"Vimael Machin grounds into a double play, shortstop Jeremy Pena to first baseman Yuli Gurriel.   Dermis Garcia to 3rd.    Nick Allen out at 2nd.    Vimael Machin out at 1st.",L,R,HOU,OAK,X,6,ground_ball,0,1,,660650,669397,0,5,38,2,4-Seam Fastball,0,5,Standard,Standard
SL,7/16/2022,"Verlander, Justin",605353,434378,,called_strike,5,"Vimael Machin grounds into a double play, shortstop Jeremy Pena to first baseman Yuli Gurriel.   Dermis Garcia to 3rd.    Nick Allen out at 2nd.    Vimael Machin out at 1st.",L,R,HOU,OAK,S,,,0,0,,660650,669397,0,5,38,1,Slider,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",669397,434378,single,hit_into_play,11,Nick Allen singles on a line drive to center fielder Jake Meyers.   Dermis Garcia to 2nd.,R,R,HOU,OAK,X,8,line_drive,1,1,,,660650,0,5,37,3,4-Seam Fastball,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",669397,434378,,ball,8,Nick Allen singles on a line drive to center fielder Jake Meyers.   Dermis Garcia to 2nd.,R,R,HOU,OAK,B,,,0,1,,,660650,0,5,37,2,Curveball,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",669397,434378,,foul,6,Nick Allen singles on a line drive to center fielder Jake Meyers.   Dermis Garcia to 2nd.,R,R,HOU,OAK,S,,,0,0,,,660650,0,5,37,1,4-Seam Fastball,0,5,Standard,Standard
SL,7/16/2022,"Verlander, Justin",660650,434378,single,hit_into_play,8,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,X,5,line_drive,2,2,,,,0,5,36,6,Slider,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",660650,434378,,ball,11,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,B,,,1,2,,,,0,5,36,5,4-Seam Fastball,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",660650,434378,,ball,12,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,B,,,0,2,,,,0,5,36,4,4-Seam Fastball,0,5,Standard,Standard
SL,7/16/2022,"Verlander, Justin",660650,434378,,foul,14,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,S,,,0,2,,,,0,5,36,3,Slider,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",660650,434378,,swinging_strike,6,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,S,,,0,1,,,,0,5,36,2,4-Seam Fastball,0,5,Standard,Standard
FF,7/16/2022,"Verlander, Justin",660650,434378,,swinging_strike,5,Dermis Garcia singles on a line drive to third baseman Alex Bregman.,R,R,HOU,OAK,S,,,0,0,,,,0,5,36,1,4-Seam Fastball,0,5,Standard,Standard
CU,7/16/2022,"Verlander, Justin",641914,434378,field_out,hit_into_play,6,"Sheldon Neuse grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,OAK,X,6,ground_ball,0,1,,462101,,2,4,29,2,Curveball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",641914,434378,,called_strike,9,"Sheldon Neuse grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,OAK,S,,,0,0,,462101,,2,4,29,1,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",621450,434378,strikeout,called_strike,7,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,2,,3,2,,462101,,1,4,28,9,4-Seam Fastball,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",621450,434378,,ball,14,Skye Bolt called out on strikes.,L,R,HOU,OAK,B,,,2,2,,462101,,1,4,28,8,Curveball,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",621450,434378,,foul,14,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,,,2,2,,462101,,1,4,28,7,Curveball,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",621450,434378,,foul,9,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,,,2,2,,462101,,1,4,28,6,Slider,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",621450,434378,,foul,9,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,,,2,2,,462101,,1,4,28,5,Curveball,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",621450,434378,,swinging_strike,9,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,,,2,1,,462101,,1,4,28,4,Curveball,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",621450,434378,,ball,13,Skye Bolt called out on strikes.,L,R,HOU,OAK,B,,,1,1,,,462101,1,4,28,3,Curveball,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",621450,434378,,ball,14,Skye Bolt called out on strikes.,L,R,HOU,OAK,B,,,0,1,,,462101,1,4,28,2,Slider,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",621450,434378,,called_strike,4,Skye Bolt called out on strikes.,L,R,HOU,OAK,S,,,0,0,,,462101,1,4,28,1,Slider,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",462101,434378,single,hit_into_play,5,Elvis Andrus singles on a line drive to left fielder Chas McCormick.,R,R,HOU,OAK,X,7,line_drive,0,2,,,,1,4,27,3,Slider,0,4,Standard,Standard
CU,7/16/2022,"Verlander, Justin",462101,434378,,swinging_strike,8,Elvis Andrus singles on a line drive to left fielder Chas McCormick.,R,R,HOU,OAK,S,,,0,1,,,,1,4,27,2,Curveball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",462101,434378,,swinging_strike,13,Elvis Andrus singles on a line drive to left fielder Chas McCormick.,R,R,HOU,OAK,S,,,0,0,,,,1,4,27,1,4-Seam Fastball,0,4,Standard,Standard
CU,7/16/2022,"Verlander, Justin",664913,434378,field_out,hit_into_play,4,Seth Brown lines out sharply to center fielder Jake Meyers.,L,R,HOU,OAK,X,8,line_drive,2,1,,,,0,4,26,4,Curveball,0,4,Infield shift,Standard
FF,7/16/2022,"Verlander, Justin",664913,434378,,foul,11,Seth Brown lines out sharply to center fielder Jake Meyers.,L,R,HOU,OAK,S,,,2,0,,,,0,4,26,3,4-Seam Fastball,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",664913,434378,,ball,13,Seth Brown lines out sharply to center fielder Jake Meyers.,L,R,HOU,OAK,B,,,1,0,,,,0,4,26,2,Slider,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",664913,434378,,ball,11,Seth Brown lines out sharply to center fielder Jake Meyers.,L,R,HOU,OAK,B,,,0,0,,,,0,4,26,1,Curveball,0,4,Infield shift,Standard
SL,7/16/2022,"Verlander, Justin",669221,434378,strikeout,swinging_strike,14,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,2,,1,2,,657656,,2,3,22,4,Slider,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",669221,434378,,swinging_strike,14,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,,,1,1,,657656,,2,3,22,3,Curveball,0,4,Infield shift,Standard
CU,7/16/2022,"Verlander, Justin",669221,434378,,swinging_strike,14,Sean Murphy strikes out swinging.,R,R,HOU,OAK,S,,,1,0,,657656,,2,3,22,2,Curveball,0,4,Infield shift,Standard
FF,7/16/2022,"Verlander, Justin",669221,434378,,ball,11,Sean Murphy strikes out swinging.,R,R,HOU,OAK,B,,,0,0,,657656,,2,3,22,1,4-Seam Fastball,0,4,Infield shift,Standard
FF,7/16/2022,"Verlander, Justin",657656,434378,double,hit_into_play,3,Ramon Laureano doubles (13) on a sharp fly ball to left fielder Chas McCormick.,R,R,HOU,OAK,X,7,fly_ball,1,1,,,,2,3,21,3,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",657656,434378,,ball,14,Ramon Laureano doubles (13) on a sharp fly ball to left fielder Chas McCormick.,R,R,HOU,OAK,B,,,0,1,,,,2,3,21,2,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",657656,434378,,called_strike,12,Ramon Laureano doubles (13) on a sharp fly ball to left fielder Chas McCormick.,R,R,HOU,OAK,S,,,0,0,,,,2,3,21,1,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",605353,434378,field_out,hit_into_play,11,Vimael Machin lines out to third baseman Alex Bregman.,L,R,HOU,OAK,X,5,line_drive,1,1,,,,1,3,20,3,4-Seam Fastball,0,4,Strategic,Standard
FF,7/16/2022,"Verlander, Justin",605353,434378,,foul,6,Vimael Machin lines out to third baseman Alex Bregman.,L,R,HOU,OAK,S,,,1,0,,,,1,3,20,2,4-Seam Fastball,0,4,Strategic,Standard
FF,7/16/2022,"Verlander, Justin",605353,434378,,ball,12,Vimael Machin lines out to third baseman Alex Bregman.,L,R,HOU,OAK,B,,,0,0,,,,1,3,20,1,4-Seam Fastball,0,4,Strategic,Standard
SL,7/16/2022,"Verlander, Justin",669397,434378,strikeout,called_strike,6,Nick Allen called out on strikes.,R,R,HOU,OAK,S,2,,1,2,,,,0,3,19,4,Slider,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",669397,434378,,foul,5,Nick Allen called out on strikes.,R,R,HOU,OAK,S,,,1,1,,,,0,3,19,3,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",669397,434378,,called_strike,2,Nick Allen called out on strikes.,R,R,HOU,OAK,S,,,1,0,,,,0,3,19,2,4-Seam Fastball,0,4,Standard,Standard
FF,7/16/2022,"Verlander, Justin",669397,434378,,ball,11,Nick Allen called out on strikes.,R,R,HOU,OAK,B,,,0,0,,,,0,3,19,1,4-Seam Fastball,0,4,Standard,Standard
SL,7/16/2022,"Verlander, Justin",660650,434378,strikeout,swinging_strike,2,Dermis Garcia strikes out swinging.,R,R,HOU,OAK,S,2,,3,2,,621450,,2,2,11,6,Slider,0,0,Standard,Standard
